Candidate Name,Committee Name,Contributor Type,Date of Receipt,Amount,Election Year,Office
Michael A Brown ,Michael Brown 2012,Individual,11/1/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/2/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,11/2/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/3/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/4/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/5/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/5/2012,750.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor,11/5/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor,11/5/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/5/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/6/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,11/5/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,11/1/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,10/11/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,9/1/2011,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor,8/11/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,9/1/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,9/14/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,10/5/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Democratic PPC,8/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Democratic PPC,8/11/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Other,12/21/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,12/20/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,12/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,1/23/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,12/11/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,1/30/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,1/30/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,1/30/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,1/24/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,1/29/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,1/23/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,1/20/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,1/30/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,1/13/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,7/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,7/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/25/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/8/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/20/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/1/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/25/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/11/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/11/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,6/10/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/21/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,125.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/25/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,7/26/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/21/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/11/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/16/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/22/2011,350.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/10/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/16/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,6/10/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/10/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,750.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Democratic PPC,7/22/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/31/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/19/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/12/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/19/2011,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/19/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/19/2011,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,7/19/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/19/2011,150.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/19/2011,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,7/12/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/1/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/6/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,2/1/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/2/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/1/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,350.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/1/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/7/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/1/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/1/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,2/1/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/1/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/8/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/29/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,2/24/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,150.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/29/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/29/2012,150.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/28/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,2/15/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/15/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/1/2012,0.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,2/28/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/29/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,2/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/29/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,3/7/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporate Sponsored PAC,3/2/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/7/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/7/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,20.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/2/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,3/7/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/6/2012,25.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/8/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/2/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/7/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,3/7/2012,400.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,3/7/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Labor,2/1/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/10/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,2/1/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,2/3/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Business,2/2/2012,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,3/7/2012,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/5/2011,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/5/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/7/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/10/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/10/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/10/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/30/2011,125.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/30/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/30/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/30/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/29/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/29/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/29/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/28/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/28/2011,250.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/28/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/22/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/30/2011,500.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/10/2011,1000.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/10/2011,300.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,12/10/2011,700.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/29/2011,125.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/29/2011,125.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Corporation,11/29/2011,200.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/29/2011,100.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/29/2011,50.0,2012.0,Council At-Large
Michael A Brown ,Michael Brown 2012,Individual,11/29/2011,125.0,2012.0,Council At-Large
